ABC AUSTRALIA,1001,1001 - MacQuarie Cash Management Trust,1001 - MacQuarie Cash Management Trust,1001 - Local Bank Account 1
ABC HONG KONG,4030,4030 - Consulting Income,4030 - Consulting Income,4030 - Consultancy and Development
ABC HONG KONG,4031,4031 - Software Development,4031 - Software Development,4030 - Consultancy and Development
ABC HONG KONG,4040,4040 - Reimbursed Expenses,4040 - Reimbursed Expenses,4040 - Consulting Expenses Recovery
ABC HONG KONG,4050,4050 - Miscellaneous Income,4050 - Miscellaneous Income,4050 - Miscellaneous Income
ABC HONG KONG,4060,4060 - Discount Allowance,4060 - Discount Allowance,4050 - Miscellaneous Income
ABC HONG KONG,4090,4090 - Sundry Income,4090 - Sundry Income,4050 - Miscellaneous Income
ABC HONG KONG,49900,49900 - Uncategorised Income,49900 - Uncategorised Income,4050 - Miscellaneous Income
ABC HONG KONG,5010,5010 - Software Product Sales COGS,5010 - Software Product Sales COGS,5010 - Software Licence Costs
ABC HONG KONG,5011,5010 - Software Product Sales COGS:5011 - Software Licences,5011 - Software Licences,5010 - Software Licence Costs
ABC HONG KONG,5013,5010 - Software Product Sales COGS:5013 - Software Product M&S,5013 - Software Product M&S,5015 - Upgrade and Support Costs
ABC HONG KONG,5020,5020 - External Consulting,5020 - External Consulting,5020 - Subcontractor Fees
ABC HONG KONG,5021,5020 - External Consulting:5021 - External Consulting Net Fees,5021 - External Consulting Net Fees,5020 - Subcontractor Fees
ABC HONG KONG,6960,6960 - Exchange Gain/Loss,6960 - Exchange Gain/Loss,8250 - Exchange Loss/(Gain)
ABC HONG KONG,6005,6005 - Directors Emoluments,6005 - Directors Emoluments,6105 - Directors Emoluments
ABC HONG KONG,6010,6010 - Salaries & Benefits,6010 - Salaries & Benefits,6110 - Salaries & Allowances
ABC HONG KONG,6011,6010 - Salaries & Benefits:6011 - Salary,6011 - Salary,6110 - Salaries & Allowances
ABC HONG KONG,6012,6010 - Salaries & Benefits:6012 - Allowance,6012 - Allowance,6110 - Salaries & Allowances
ABC HONG KONG,6013,6010 - Salaries & Benefits:6013 - Bonus,6013 - Bonus,6120 - Bonuses
ABC HONG KONG,6014,6010 - Salaries & Benefits:6014 - Leave Pay Due on Termination,6014 - Leave Pay Due on Termination,6110 - Salaries & Allowances
ABC HONG KONG,6015,6010 - Salaries & Benefits:6015 - MPF Contributions,6015 - MPF Contributions,6130 - Superannuation
ABC HONG KONG,6017,6010 - Salaries & Benefits:6017 - Health Cover,6017 - Health Cover,6140 - Medical
ABC HONG KONG,6018,6010 - Salaries & Benefits:6018 - Medical Benefits,6018 - Medical Benefits,6140 - Medical
ABC HONG KONG,6019,6010 - Salaries & Benefits:6019 - Training,6019 - Training,6150 - Staff Training and Development
ABC HONG KONG,6020,6020 - Occupancy Charges,6020 - Occupancy Charges,6210 - Rent
ABC HONG KONG,6021,6020 - Occupancy Charges:6021 - Rent,6021 - Rent,6210 - Rent
ABC HONG KONG,6022,6020 - Occupancy Charges:6022 - Amenities,6022 - Amenities,6260 - Amenities
ABC HONG KONG,6023,6020 - Occupancy Charges:6023 - Service Charge,6023 - Service Charge,6250 - Management Fees
ABC HONG KONG,6024,6020 - Occupancy Charges:6024 - Signage,6024 - Signage,6210 - Rent
ABC HONG KONG,6025,6020 - Occupancy Charges:6025 - Rates,6025 - Rates,6210 - Rent
ABC HONG KONG,6030,6030 - Office Admin Costs,6030 - Office Admin Costs,6390 - Other Office and Admin
ABC HONG KONG,6031,6030 - Office Admin Costs:6031 - Office Cleaning/Amenities,6031 - Office Cleaning/Amenities,6230 - Office Cleaning
ABC HONG KONG,6032,6030 - Office Admin Costs:6032 - Secretarial Services,6032 - Secretarial Services,6180 - Contracted Services
ABC HONG KONG,6040,6040 - Recruitment Advertising,6040 - Recruitment Advertising,6160 - Recruitment Costs
ABC HONG KONG,6042,6040 - Recruitment Advertising:6042 - Internet Recruitment,6042 - Internet Recruitment,6160 - Recruitment Costs
ABC HONG KONG,6044,6040 - Recruitment Advertising:6044 - Recruitment Agency Fee,6044 - Recruitment Agency Fee,6160 - Recruitment Costs
ABC HONG KONG,6050,6050 - Employee Training,6050 - Employee Training,6150 - Staff Training and Development
ABC HONG KONG,6052,6050 - Employee Training:6052 - Fees Paid for External Training,6052 - Fees Paid for External Training,6150 - Staff Training and Development
ABC HONG KONG,6054,6050 - Employee Training:6054 - Government Grants for Training,6054 - Government Grants for Training,6150 - Staff Training and Development
ABC HONG KONG,6100,6100 - Marketing,6100 - Marketing,6490 - Other Marketing Costs
ABC HONG KONG,6101,6100 - Marketing:6101 - Seminars & Promotion,6101 - Seminars & Promotion,6430 - Seminar Costs
ABC HONG KONG,6102,6100 - Marketing:6102 - Printed Marketing Material,6102 - Printed Marketing Material,6440 - Printing and Production
ABC HONG KONG,6103,6100 - Marketing:6103 - Outside Services,6103 - Outside Services,6450 - Design and Web costs
ABC HONG KONG,6110,6110 - Motor Expense,6110 - Motor Expense,6630 - Transportation
ABC HONG KONG,6120,6120 - Bank Service Charges,6120 - Bank Service Charges,6810 - Bank Service Charges
ABC HONG KONG,6125,6125 - Books and Publications,6125 - Books and Publications,6810 - Bank Service Charges
ABC HONG KONG,6130,6130 - Cash Discounts,6130 - Cash Discounts,6930 - Cash Discounts
ABC HONG KONG,6140,6140 - Gifts and Donations,6140 - Gifts and Donations,6460 - Gifts & Donations
ABC HONG KONG,6150,6150 - Depreciation Expense,6150 - Depreciation Expense,6830 - Depreciation Expense
ABC HONG KONG,6153,6150 - Depreciation Expense:6153 - Office Equip Depn,6153 - Office Equip Depn,6830 - Depreciation Expense
ABC HONG KONG,6155,6150 - Depreciation Expense:6155 - Depn Comp Eqt,6155 - Depn Comp Eqt,6830 - Depreciation Expense
ABC HONG KONG,6157,6150 - Depreciation Expense:6157 - Depn Fixtures & Fittings,6157 - Depn Fixtures & Fittings,6830 - Depreciation Expense
ABC HONG KONG,6160,6160 - Dues and Subscriptions,6160 - Dues and Subscriptions,6920 - Dues and Subscriptions
ABC HONG KONG,6165,6165 - Entertainment,6165 - Entertainment,6410 - Client Entertainment
ABC HONG KONG,6170,6170 - Equipment Rental,6170 - Equipment Rental,6370 - Equipment Expenses & Rentals
ABC HONG KONG,6175,6175 - Expensed Equipment,6175 - Expensed Equipment,6370 - Equipment Expenses & Rentals
ABC HONG KONG,6180,6180 - Insurance,6180 - Insurance,6170 - Insurances - HR Related
ABC HONG KONG,6181,6180 - Insurance:6181 - Fire & Risks,6181 - Fire & Risks,6270 - Insurance - Occupancy Related
ABC HONG KONG,6185,6180 - Insurance:6185 - Professional Indemnity Insuranc,6185 - Professional Indemnity Insuranc,6170 - Insurances - HR Related
ABC HONG KONG,6186,6180 - Insurance:6186 - Sickness and accident Insurance,6186 - Sickness and accident Insurance,6170 - Insurances - HR Related
ABC HONG KONG,6187,6180 - Insurance:6187 - Employer's Liability,6187 - Employer's Liability,6170 - Insurances - HR Related
ABC HONG KONG,6188,6180 - Insurance:6188 - Employee Compensation,6188 - Employee Compensation,6170 - Insurances - HR Related
ABC HONG KONG,6200,6200 - Interest Expense,6200 - Interest Expense,6820 - Interest Expense
ABC HONG KONG,6202,6200 - Interest Expense:6202 - Finance Charge,6202 - Finance Charge,6820 - Interest Expense
ABC HONG KONG,6204,6200 - Interest Expense:6204 - Loan Interest,6204 - Loan Interest,6820 - Interest Expense
ABC HONG KONG,6208,6200 - Interest Expense:6208 - Mortgage,6208 - Mortgage,6820 - Interest Expense
ABC HONG KONG,6230,6230 - Licenses and Permits,6230 - Licenses and Permits,6750 - Licences & Permits
ABC HONG KONG,6231,6230 - Licenses and Permits:6231 - Business Registration,6231 - Business Registration,6750 - Licences & Permits
ABC HONG KONG,6240,6240 - Miscellaneous,6240 - Miscellaneous,6990 - Miscellaneous Expenses
ABC HONG KONG,6250,6250 - Postage and Delivery,6250 - Postage and Delivery,6310 - Postage and Courier
ABC HONG KONG,6260,6260 - Printing and Reproduction,6260 - Printing and Reproduction,6350 - Printing
ABC HONG KONG,6270,6270 - Professional Fees,6270 - Professional Fees,6790 - Other Acctg & Legal
ABC HONG KONG,6271,6270 - Professional Fees:6271 - Accounting,6271 - Accounting,6710 - Accounting
ABC HONG KONG,6272,6270 - Professional Fees:6272 - Legal Fees,6272 - Legal Fees,6740 - Legal Fees
ABC HONG KONG,6273,6270 - Professional Fees:6273 - Audit Fee,6273 - Audit Fee,6720 - Audit Costs
ABC HONG KONG,6275,6270 - Professional Fees:6275 - Other Professional Services,6275 - Other Professional Services,6790 - Other Acctg & Legal
ABC HONG KONG,6276,6270 - Professional Fees:6276 - Disbursements,6276 - Disbursements,6720 - Audit Costs
ABC HONG KONG,6280,6280 - Repairs,6280 - Repairs,6240 - Building Repairs & Maintenance
ABC HONG KONG,6281,6280 - Repairs:6281 - Building Repairs,6281 - Building Repairs,6240 - Building Repairs & Maintenance
ABC HONG KONG,6282,6280 - Repairs:6282 - Computer Repairs,6282 - Computer Repairs,6360 - Equipment Repairs
ABC HONG KONG,6283,6280 - Repairs:6283 - Equipment Repairs,6283 - Equipment Repairs,6360 - Equipment Repairs
ABC HONG KONG,6285,6280 - Repairs:6285 - Janitorial Exp,6285 - Janitorial Exp,6240 - Building Repairs & Maintenance
ABC HONG KONG,6290,6290 - Subscriptions,6290 - Subscriptions,6920 - Dues and Subscriptions
ABC HONG KONG,6300,6300 - Software Expense,6300 - Software Expense,6330 - Software Expense
ABC HONG KONG,6310,6310 - EDP Consumables,6310 - EDP Consumables,6340 - Computer Consumables
ABC HONG KONG,6320,6320 - Telephone,6320 - Telephone,6510 - Telephone
ABC HONG KONG,6321,6320 - Telephone:6321 - Installation,6321 - Installation,6510 - Telephone
ABC HONG KONG,6322,6320 - Telephone:6322 - Internet Charges,6322 - Internet Charges,6520 - Internet
ABC HONG KONG,6323,6320 - Telephone:6323 - ISD Calls,6323 - ISD Calls,6510 - Telephone
ABC HONG KONG,6325,6320 - Telephone:6325 - Local Calls,6325 - Local Calls,6510 - Telephone
ABC HONG KONG,6326,6320 - Telephone:6326 - Service Fee,6326 - Service Fee,6510 - Telephone
ABC HONG KONG,6327,6320 - Telephone:6327 - Fax,6327 - Fax,6510 - Telephone
ABC HONG KONG,6330,6320 - Telephone:6330 - Mobile,6330 - Mobile,6510 - Telephone
ABC HONG KONG,6331,6320 - Telephone:6330 - Mobile:6331 - ISD Calls,6331 - ISD Calls,6510 - Telephone
ABC HONG KONG,6332,6320 - Telephone:6330 - Mobile:6332 - Local Calls,6332 - Local Calls,6510 - Telephone
ABC HONG KONG,6335,6320 - Telephone:6330 - Mobile:6335 - Service Charge,6335 - Service Charge,6510 - Telephone
ABC HONG KONG,6340,6340 - Bad Debts,6340 - Bad Debts,8205 - Bad Debts
ABC HONG KONG,6350,6350 - Travel and Acc.,6350 - Travel and Acc.,6630 - Transportation
ABC HONG KONG,6351,6350 - Travel and Acc.:6351 - Accommodation,6351 - Accommodation,6620 - Accommodation
ABC HONG KONG,6352,6350 - Travel and Acc.:6352 - Meals,6352 - Meals,6640 - Meals and Per Diem
ABC HONG KONG,6353,6350 - Travel and Acc.:6353 - Travel,6353 - Travel,6630 - Transportation
ABC HONG KONG,6354,6350 - Travel and Acc.:6354 - Travel Insurance,6354 - Travel Insurance,6690 - Other
ABC HONG KONG,6355,6350 - Travel and Acc.:6355 - Local Transportation,6355 - Local Transportation,6630 - Transportation
ABC HONG KONG,6356,6350 - Travel and Acc.:6356 - Per Diem Allowances,6356 - Per Diem Allowances,6640 - Meals and Per Diem
ABC HONG KONG,6357,6350 - Travel and Acc.:6357 - Airfares,6357 - Airfares,6610 - Airfares
ABC HONG KONG,6360,6360 - Stamp Duties,6360 - Stamp Duties,6760 - Stamp Duties
ABC HONG KONG,6390,6390 - Utilities,6390 - Utilities,6220 - Utilities
ABC HONG KONG,6392,6390 - Utilities:6392 - Gas and Electric,6392 - Gas and Electric,6220 - Utilities
ABC HONG KONG,6396,6390 - Utilities:6396 - Water,6396 - Water,6220 - Utilities
ABC HONG KONG,6550,6550 - Office Supplies,6550 - Office Supplies,6320 - Office Supplies
ABC HONG KONG,6551,6550 - Office Supplies:6551 - Copier Service,6551 - Copier Service,6320 - Office Supplies
ABC HONG KONG,6552,6550 - Office Supplies:6552 - Miscellaneous,6552 - Miscellaneous,6390 - Other Office and Admin
ABC HONG KONG,6553,6550 - Office Supplies:6553 - Stationery,6553 - Stationery,6320 - Office Supplies
ABC HONG KONG,6555,6555 - Outside Services,6555 - Outside Services,6180 - Contracted Services
ABC HONG KONG,6560,6560 - Payroll Expenses,6560 - Payroll Expenses,6190 - Payroll Expenses
ABC HONG KONG,6690,6690 - Reconciliation Discrepancies,6690 - Reconciliation Discrepancies,6990 - Miscellaneous Expenses
ABC HONG KONG,6700,6700 - Development Costs External,6700 - Development Costs External,6180 - Contracted Services
ABC HONG KONG,6710,6700 - Development Costs External:6710 - Software Consultancy Devt Exp,6710 - Software Consultancy Devt Exp,6180 - Contracted Services
ABC HONG KONG,6720,6700 - Development Costs External:6720 - Documentation Development Costs,6720 - Documentation Development Costs,6180 - Contracted Services
ABC HONG KONG,6730,6700 - Development Costs External:6730 - Product Testing Costs,6730 - Product Testing Costs,6180 - Contracted Services
ABC HONG KONG,6750,6750 - Business Development Costs,6750 - Business Development Costs,6180 - Contracted Services
ABC HONG KONG,6998,6998 - Expenses Suspense,6998 - Expenses Suspense,6995 - Expenses Suspense
ABC HONG KONG,6999,6999 - Uncategorised Expenses,6999 - Uncategorised Expenses,6990 - Miscellaneous Expenses
ABC HONG KONG,7010,7010 - Interest Income,7010 - Interest Income,7110 - Interest Income
ABC HONG KONG,7020,7020 - Sundry Income Account,7020 - Sundry Income Account,7120 - Other Income
ABC HONG KONG,7030,7030 - Other Income,7030 - Other Income,7120 - Other Income
ABC HONG KONG,6800,6800 - Taxes,6800 - Taxes,8240 - Tax
ABC HONG KONG,6830,6800 - Taxes:6830 - Corporate,6830 - Corporate,8240 - Tax
ABC HONG KONG,6850,6800 - Taxes:6850 - Property,6850 - Property,8240 - Tax
ABC HONG KONG,6860,6800 - Taxes:6860 - Late Lodgement Penalty,6860 - Late Lodgement Penalty,8210 - Late Payment Fees
ABC HONG KONG,8010,8010 - Other Expenses,8010 - Other Expenses,8230 - Other Expense
ABC HONG KONG,8012,8010 - Other Expenses:8012 - Dividend Paid,8012 - Dividend Paid,8230 - Other Expense
ABC HONG KONG,8014,8010 - Other Expenses:8014 - Bad Debt,8014 - Bad Debt,8205 - Bad Debts
ABC HONG KONG,8013,8013 - Impairment loss Amt due fm Subs,8013 - Impairment loss Amt due fm Subs,8250 - Impairment Loss Amt due fm Subs
ABC HONG KONG,8020,8020 - Curr. Exch Loss/(Gain),8020 - Curr. Exch Loss/(Gain),8250 - Exchange Loss/(Gain)
ABC HONG KONG,8030,8030 - Unclaimed GST,8030 - Unclaimed GST,8240 - Tax
ABC HONG KONG,8040,8040 - Witholding Tax Penalties,8040 - Witholding Tax Penalties,8240 - Tax
ABC SINGAPORE,1002,1002 - CitiBank USD,1002 - CitiBank USD,1011 - USD Bank Account 2
ABC SINGAPORE,1008,1008 - Cash Suspense,1008 - Cash Suspense,1099 - Cash Suspense
ABC SINGAPORE,1010,1010 - DBS SGD,1010 - DBS SGD,1001 - Local Bank Account 1
ABC SINGAPORE,1012,1012 - DBS USD,1012 - DBS USD,1010 - USD Bank Account 1
ABC SINGAPORE,1021,1021 - Petty Cash,1021 - Petty Cash,1090 - Petty Cash Account
ABC SINGAPORE,1200,1200 - Accounts Receivable,1200 - Accounts Receivable,1210 - Trade Debtors
ABC SINGAPORE,1205,1205 - Accounts Receivable (USD),1205 - Accounts Receivable (USD),1210 - Trade Debtors
ABC SINGAPORE,1300,1300 - Prepayments,1300 - Prepayments,1310 - Prepayments
ABC SINGAPORE,1320,1320 - Accrued Revenue,1320 - Accrued Revenue,1350 - Accrued Revenue
ABC SINGAPORE,1420,1420 - Advance Legal Fees,1420 - Advance Legal Fees,1320 - Advance Payments
ABC SINGAPORE,1450,1450 - Deposits & Advances,1450 - Deposits & Advances,1340 - Deposits
ABC SINGAPORE,1451,1450 - Deposits & Advances:1451 - Lease Deposit,1451 - Lease Deposit,1340 - Deposits
ABC SINGAPORE,1452,1450 - Deposits & Advances:1452 - Other Deposits,1452 - Other Deposits,1340 - Deposits
ABC SINGAPORE,1453,1450 - Deposits & Advances:1453 - Utilities Deposits,1453 - Utilities Deposits,1340 - Deposits
ABC SINGAPORE,1470,1470 - Directors Loans,1470 - Directors Loans,1490 - Directors Loans - Non Specific
ABC SINGAPORE,1471,1470 - Directors Loans:1471 - Director 1,1471 - Director 1,1410 - G C Parsons
ABC SINGAPORE,1485,1485 - Loans to DCF,1485 - Loans to DCF,1580 - Loans Other
ABC SINGAPORE,1499,1499 - Undeposited Funds,1499 - Undeposited Funds,1590 - Undeposited Funds
ABC SINGAPORE,1510,1510 - Employee Advances,1510 - Employee Advances,1330 - Employee Advances
ABC SINGAPORE,1513,1510 - Employee Advances:1513 - Christian Andrews Advance,1513 - Christian Andrews Advance,1330 - Employee Advances
ABC SINGAPORE,1890,1890 - Office Equipment,1890 - Office Equipment,1620 - Office Equip - At Cost
ABC SINGAPORE,1891,1890 - Office Equipment:1891 - Cost,1891 - Cost,1620 - Office Equip - At Cost
ABC SINGAPORE,1892,1890 - Office Equipment:1892 - Accumulated Depreciation,1892 - Accumulated Depreciation,1630 - Office Equip - Accum Depn
