ABC AUSTRALIA,1001,1001 - MacQuarie Cash Management Trust,1001 - MacQuarie Cash Management Trust,1001 - Local Bank Account 1
ABC SINGAPORE,1910,1910 - Computer Equipment,1910 - Computer Equipment,1650 - Computers - At Cost
ABC SINGAPORE,1911,1910 - Computer Equipment:1911 - Cost,1911 - Cost,1650 - Computers - At Cost
ABC SINGAPORE,1912,1910 - Computer Equipment:1912 - Accumulated Depn,1912 - Accumulated Depn,1660 - Computers - Accum Depn
ABC SINGAPORE,1950,1950 - Fixtures & Fittings,1950 - Fixtures & Fittings,1680 - Fixtures - At Cost
ABC SINGAPORE,1951,1950 - Fixtures & Fittings:1951 - Accumulated Depreciation,1951 - Accumulated Depreciation,1690 - Fixtures - Accum Depn
ABC SINGAPORE,1952,1950 - Fixtures & Fittings:1952 - Cost,1952 - Cost,1680 - Fixtures - At Cost
ABC SINGAPORE,2000,2000 - Accounts Payable,2000 - Accounts Payable,2010 - Trade Creditors
ABC SINGAPORE,2002,2002 - USD Accounts Payable,2002 - USD Accounts Payable,2010 - Trade Creditors
ABC SINGAPORE,2010,2010 - Loans from Affiliate Companies,2010 - Loans from Affiliate Companies,2190 - Loans from Affilites - Non Specific
ABC SINGAPORE,2012,2010 - Loans from Affiliate Companies:2012 - Loan ABC HK,2012 - Loan ABC HK,2120 - Loans - Maxiplan HK
ABC SINGAPORE,2013,2010 - Loans from Affiliate Companies:2013 - Loan ABC Australia,2013 - Loan ABC Australia,2110 - Loans - Maxiplan Australia
ABC SINGAPORE,2014,2010 - Loans from Affiliate Companies:2014 - Loan BPS Singapore,2014 - Loan BPS Singapore,2190 - Loans from Affilites - Non Specific
ABC SINGAPORE,2020,2020 - Shareholder Loans,2020 - Shareholder Loans,2290 - Loans - Directors Other
ABC SINGAPORE,2021,2020 - Shareholder Loans:2021 - Shareholder 1,2021 - Shareholder 1,2210 - Loans - G C Parsons
ABC SINGAPORE,2030,2030 - Loans Received - Shareholder 2,2030 - Loans Received - Shareholder 2,2220 - Loans - G Wilk
ABC SINGAPORE,2040,2040 - Loans Received - XYZ Company,2040 - Loans Received - XYZ Company,2150 - Loans - Satoluja
ABC SINGAPORE,2060,2060 - Other Payables,2060 - Other Payables,2020 - Other Creditors
ABC SINGAPORE,2062,2060 - Other Payables:2062 - ABC HK - Upgrade Accruals,2062 - ABC HK - Upgrade Accruals,2020 - Other Creditors
ABC SINGAPORE,2100,2100 - Payroll Liabilities,2100 - Payroll Liabilities,2410 - Payroll Liabilities
ABC SINGAPORE,2111,2111 - Payroll Liability - Other,2111 - Payroll Liability - Other,2290 - Loans - Directors Other
ABC SINGAPORE,2200,2200 - GST Control,2200 - GST Control,2610 - GST Control
ABC SINGAPORE,2710,2710 - Prepaid Maintenance,2710 - Prepaid Maintenance,2310 - Prepaid Maintenance
ABC SINGAPORE,2850,2850 - Withholding Tax,2850 - Withholding Tax,2620 - Taxation Payable
ABC SINGAPORE,2860,2860 - Accrued Expense,2860 - Accrued Expense,2510 - Accrued Expenses
ABC SINGAPORE,2870,2870 - Taxation Payable,2870 - Taxation Payable,2620 - Taxation Payable
ABC SINGAPORE,2880,2880 - Deferred Taxation,2880 - Deferred Taxation,2630 - Deferred Taxation
ABC SINGAPORE,3000,3000 - Opening Bal Equity,3000 - Opening Bal Equity,3100 - Opening Balance Equity
ABC SINGAPORE,3100,3100 - Share Capital,3100 - Share Capital,3100 - Opening Balance Equity
ABC SINGAPORE,3200,3200 - Retained Earnings,3200 - Retained Earnings,3300 - Retained Earnings
ABC SINGAPORE,4005,4005 - Automatos Service Fees,4005 - Automatos Service Fees,4050 - Miscellaneous Income
ABC SINGAPORE,4010,4010 - SW Licenses,4010 - SW Licenses,4010 - Software Licence Fees
ABC SINGAPORE,4020,4020 - Software M&S Income,4020 - Software M&S Income,4020 - Support and Upgrade Fees
ABC SINGAPORE,4030,4030 - Consulting Income,4030 - Consulting Income,4030 - Consultancy and Development
ABC SINGAPORE,4031,4031 - Software Development,4031 - Software Development,4030 - Consultancy and Development
ABC SINGAPORE,4040,4040 - Reimbursed Expenses,4040 - Reimbursed Expenses,4040 - Consulting Expenses Recovery
ABC SINGAPORE,4050,4050 - Miscellaneous Income,4050 - Miscellaneous Income,4050 - Miscellaneous Income
ABC SINGAPORE,5010,5010 - Software Licensing,5010 - Software Licensing,5010 - Software Licence Costs
ABC SINGAPORE,5011,5010 - Software Licensing:5011 - Software Licensing/Upgrade Fees,5011 - Software Licensing/Upgrade Fees,5015 - Upgrade and Support Costs
ABC SINGAPORE,5012,5010 - Software Licensing:5012 - Withholding Tax,5012 - Withholding Tax,5015 - Upgrade and Support Costs
ABC SINGAPORE,5020,5020 - External Consulting,5020 - External Consulting,5020 - Subcontractor Fees
ABC SINGAPORE,5021,5020 - External Consulting:5021 - External Consulting Net Fees,5021 - External Consulting Net Fees,5020 - Subcontractor Fees
ABC SINGAPORE,5022,5020 - External Consulting:5022 - Withholding Tax,5022 - Withholding Tax,5020 - Subcontractor Fees
ABC SINGAPORE,6002,6002 - Exchange Gain/Loss,6002 - Exchange Gain/Loss,8250 - Exchange Loss/(Gain)
ABC SINGAPORE,6010,6010 - Salaries & Benefits,6010 - Salaries & Benefits,6110 - Salaries & Allowances
ABC SINGAPORE,6011,6010 - Salaries & Benefits:6011 - Salary,6011 - Salary,6110 - Salaries & Allowances
ABC SINGAPORE,6012,6010 - Salaries & Benefits:6012 - Allowance,6012 - Allowance,6110 - Salaries & Allowances
ABC SINGAPORE,6013,6010 - Salaries & Benefits:6013 - Bonus,6013 - Bonus,6120 - Bonuses
ABC SINGAPORE,6014,6010 - Salaries & Benefits:6014 - Leave Pay Due on Termination,6014 - Leave Pay Due on Termination,6110 - Salaries & Allowances
ABC SINGAPORE,6015,6010 - Salaries & Benefits:6015 - MPF Contributions,6015 - MPF Contributions,6130 - Superannuation
ABC SINGAPORE,6016,6010 - Salaries & Benefits:6016 - Employment Pass Fees,6016 - Employment Pass Fees,6190 - Payroll Expenses
ABC SINGAPORE,6017,6010 - Salaries & Benefits:6017 - Health Cover,6017 - Health Cover,6140 - Medical
ABC SINGAPORE,6018,6010 - Salaries & Benefits:6018 - Medical Benefits,6018 - Medical Benefits,6140 - Medical
ABC SINGAPORE,6019,6010 - Salaries & Benefits:6019 - Training,6019 - Training,6150 - Staff Training and Development
ABC SINGAPORE,6020,6020 - Occupancy Charges,6020 - Occupancy Charges,6290 - Other Occupancy Costs
ABC SINGAPORE,6021,6020 - Occupancy Charges:6021 - Rent,6021 - Rent,6210 - Rent
ABC SINGAPORE,6022,6020 - Occupancy Charges:6022 - Amenities,6022 - Amenities,6260 - Amenities
ABC SINGAPORE,6023,6020 - Occupancy Charges:6023 - Service Charge,6023 - Service Charge,6250 - Management Fees
ABC SINGAPORE,6024,6020 - Occupancy Charges:6024 - Signage,6024 - Signage,6290 - Other Occupancy Costs
ABC SINGAPORE,6025,6020 - Occupancy Charges:6025 - Rates,6025 - Rates,6215 - Rates
ABC SINGAPORE,6027,6020 - Occupancy Charges:6027 - Repairs Reclaimed from Rent,6027 - Repairs Reclaimed from Rent,6210 - Rent
ABC SINGAPORE,6030,6030 - Office Admin Costs,6030 - Office Admin Costs,6390 - Other Office and Admin
ABC SINGAPORE,6031,6030 - Office Admin Costs:6031 - Office Cleaning/Amenities,6031 - Office Cleaning/Amenities,6230 - Office Cleaning
ABC SINGAPORE,6032,6030 - Office Admin Costs:6032 - Secretarial Services,6032 - Secretarial Services,6390 - Other Office and Admin
ABC SINGAPORE,6038,6038 - Contract Services,6038 - Contract Services,6180 - Contracted Services
ABC SINGAPORE,6040,6040 - Recruitment Advertising,6040 - Recruitment Advertising,6160 - Recruitment Costs
ABC SINGAPORE,6100,6100 - Marketing,6100 - Marketing,6490 - Other Marketing Costs
ABC SINGAPORE,6101,6100 - Marketing:6101 - Seminars & Promotion,6101 - Seminars & Promotion,6430 - Seminar Costs
ABC SINGAPORE,6102,6100 - Marketing:6102 - Printed Marketing Material,6102 - Printed Marketing Material,6440 - Printing and Production
ABC SINGAPORE,6103,6100 - Marketing:6103 - Outside Services,6103 - Outside Services,6450 - Design and Web costs
ABC SINGAPORE,6104,6100 - Marketing:6104 - Mail List and Sources,6104 - Mail List and Sources,6490 - Other Marketing Costs
ABC SINGAPORE,6110,6110 - Motor Expense,6110 - Motor Expense,6630 - Transportation
ABC SINGAPORE,6120,6120 - Bank Service Charges,6120 - Bank Service Charges,6810 - Bank Service Charges
ABC SINGAPORE,6125,6125 - Books and Publications,6125 - Books and Publications,6910 - Books and Publications
ABC SINGAPORE,6130,6130 - Cash Discounts,6130 - Cash Discounts,6930 - Cash Discounts
ABC SINGAPORE,6140,6140 - Gifts and Donations,6140 - Gifts and Donations,6460 - Gifts & Donations
ABC SINGAPORE,6150,6150 - Depreciation Expense,6150 - Depreciation Expense,6830 - Depreciation Expense
ABC SINGAPORE,6153,6150 - Depreciation Expense:6153 - Office Equip Depn,6153 - Office Equip Depn,6830 - Depreciation Expense
ABC SINGAPORE,6155,6150 - Depreciation Expense:6155 - Depn Comp Eqt,6155 - Depn Comp Eqt,6830 - Depreciation Expense
ABC SINGAPORE,6157,6150 - Depreciation Expense:6157 - Depn Fixtures & Fittings,6157 - Depn Fixtures & Fittings,6830 - Depreciation Expense
ABC SINGAPORE,6160,6160 - Dues and Subscriptions,6160 - Dues and Subscriptions,6920 - Dues and Subscriptions
ABC SINGAPORE,6165,6165 - Entertainment,6165 - Entertainment,6410 - Client Entertainment
ABC SINGAPORE,6170,6170 - Equipment Rental,6170 - Equipment Rental,6370 - Equipment Expenses & Rentals
ABC SINGAPORE,6175,6175 - Expensed Equipment,6175 - Expensed Equipment,6370 - Equipment Expenses & Rentals
ABC SINGAPORE,6180,6180 - Insurance,6180 - Insurance,6270 - Insurance - Occupancy Related
ABC SINGAPORE,6181,6180 - Insurance:6181 - Fire & Risks,6181 - Fire & Risks,6270 - Insurance - Occupancy Related
ABC SINGAPORE,6185,6180 - Insurance:6185 - Professional Indemnity Insuranc,6185 - Professional Indemnity Insuranc,6170 - Insurances - HR Related
ABC SINGAPORE,6186,6180 - Insurance:6186 - Sickness and accident Insurance,6186 - Sickness and accident Insurance,6170 - Insurances - HR Related
ABC SINGAPORE,6187,6180 - Insurance:6187 - Employer's Liability,6187 - Employer's Liability,6170 - Insurances - HR Related
ABC SINGAPORE,6188,6180 - Insurance:6188 - Employee Compensation,6188 - Employee Compensation,6170 - Insurances - HR Related
ABC SINGAPORE,6200,6200 - Interest Expense,6200 - Interest Expense,6820 - Interest Expense
ABC SINGAPORE,6202,6200 - Interest Expense:6202 - Finance Charge,6202 - Finance Charge,6820 - Interest Expense
ABC SINGAPORE,6204,6200 - Interest Expense:6204 - Loan Interest,6204 - Loan Interest,6820 - Interest Expense
ABC SINGAPORE,6208,6200 - Interest Expense:6208 - Mortgage,6208 - Mortgage,6820 - Interest Expense
ABC SINGAPORE,6230,6230 - Licenses and Permits,6230 - Licenses and Permits,6750 - Licences & Permits
ABC SINGAPORE,6231,6230 - Licenses and Permits:6231 - Business Registration,6231 - Business Registration,6750 - Licences & Permits
ABC SINGAPORE,6240,6240 - Miscellaneous,6240 - Miscellaneous,6990 - Miscellaneous Expenses
ABC SINGAPORE,6250,6250 - Postage and Delivery,6250 - Postage and Delivery,6310 - Postage and Courier
ABC SINGAPORE,6260,6260 - Printing and Reproduction,6260 - Printing and Reproduction,6350 - Printing
ABC SINGAPORE,6270,6270 - Professional Fees,6270 - Professional Fees,6790 - Other Acctg & Legal
ABC SINGAPORE,6271,6270 - Professional Fees:6271 - Accounting,6271 - Accounting,6710 - Accounting
ABC SINGAPORE,6272,6270 - Professional Fees:6272 - Legal Fees,6272 - Legal Fees,6740 - Legal Fees
ABC SINGAPORE,6273,6270 - Professional Fees:6273 - Audit Fee,6273 - Audit Fee,6720 - Audit Costs
ABC SINGAPORE,6275,6270 - Professional Fees:6275 - Other Professional Services,6275 - Other Professional Services,6790 - Other Acctg & Legal
ABC SINGAPORE,6276,6270 - Professional Fees:6276 - Disbursements,6276 - Disbursements,6730 - Disbursements
ABC SINGAPORE,6280,6280 - Repairs,6280 - Repairs,6240 - Building Repairs & Maintenance
ABC SINGAPORE,6281,6280 - Repairs:6281 - Building Repairs,6281 - Building Repairs,6240 - Building Repairs & Maintenance
ABC SINGAPORE,6282,6280 - Repairs:6282 - Computer Repairs,6282 - Computer Repairs,6360 - Equipment Repairs
ABC SINGAPORE,6283,6280 - Repairs:6283 - Equipment Repairs,6283 - Equipment Repairs,6360 - Equipment Repairs
ABC SINGAPORE,6285,6280 - Repairs:6285 - Janitorial Exp,6285 - Janitorial Exp,6240 - Building Repairs & Maintenance
ABC SINGAPORE,6290,6290 - Subscriptions,6290 - Subscriptions,6920 - Dues and Subscriptions
ABC SINGAPORE,6300,6300 - Software Expense,6300 - Software Expense,6330 - Software Expense
ABC SINGAPORE,6310,6310 - EDP Consumables,6310 - EDP Consumables,6340 - Computer Consumables
ABC SINGAPORE,6320,6320 - Telephone,6320 - Telephone,6510 - Telephone
ABC SINGAPORE,6321,6320 - Telephone:6321 - Installation,6321 - Installation,6510 - Telephone
ABC SINGAPORE,6322,6320 - Telephone:6322 - Internet Charges,6322 - Internet Charges,6520 - Internet
ABC SINGAPORE,6323,6320 - Telephone:6323 - ISD Calls,6323 - ISD Calls,6510 - Telephone
ABC SINGAPORE,6325,6320 - Telephone:6325 - Local Calls,6325 - Local Calls,6510 - Telephone
ABC SINGAPORE,6326,6320 - Telephone:6326 - Service Fee,6326 - Service Fee,6510 - Telephone
ABC SINGAPORE,6327,6320 - Telephone:6327 - Fax,6327 - Fax,6510 - Telephone
ABC SINGAPORE,6328,6320 - Telephone:6328 - Skype Service,6328 - Skype Service,6510 - Telephone
ABC SINGAPORE,6330,6320 - Telephone:6330 - Mobile,6330 - Mobile,6510 - Telephone
ABC SINGAPORE,6331,6320 - Telephone:6330 - Mobile:6331 - ISD Calls,6331 - ISD Calls,6510 - Telephone
ABC SINGAPORE,6332,6320 - Telephone:6330 - Mobile:6332 - Local Calls,6332 - Local Calls,6510 - Telephone
ABC SINGAPORE,6335,6320 - Telephone:6330 - Mobile:6335 - Service Charge,6335 - Service Charge,6510 - Telephone
ABC SINGAPORE,6350,6350 - Travel and Acc.,6350 - Travel and Acc.,6630 - Transportation
ABC SINGAPORE,6351,6350 - Travel and Acc.:6351 - Accommodation,6351 - Accommodation,6620 - Accommodation
ABC SINGAPORE,6352,6350 - Travel and Acc.:6352 - Meals,6352 - Meals,6640 - Meals and Per Diem
ABC SINGAPORE,6353,6350 - Travel and Acc.:6353 - Travel Expense,6353 - Travel Expense,6630 - Transportation
ABC SINGAPORE,6354,6350 - Travel and Acc.:6354 - Travel Insurance,6354 - Travel Insurance,6630 - Transportation
ABC SINGAPORE,6355,6350 - Travel and Acc.:6355 - Local Transportation,6355 - Local Transportation,6630 - Transportation
ABC SINGAPORE,6356,6350 - Travel and Acc.:6356 - Per Diem Allowances,6356 - Per Diem Allowances,6640 - Meals and Per Diem
ABC SINGAPORE,6357,6350 - Travel and Acc.:6357 - Airfares,6357 - Airfares,6610 - Airfares
ABC SINGAPORE,6360,6360 - Stamp Duties,6360 - Stamp Duties,6760 - Stamp Duties
ABC SINGAPORE,6390,6390 - Utilities,6390 - Utilities,6220 - Utilities
ABC SINGAPORE,6392,6390 - Utilities:6392 - Gas and Electric,6392 - Gas and Electric,6220 - Utilities
ABC SINGAPORE,6396,6390 - Utilities:6396 - Water,6396 - Water,6220 - Utilities
ABC SINGAPORE,6398,6390 - Utilities:6398 - Account Service Fees,6398 - Account Service Fees,6220 - Utilities
ABC SINGAPORE,6550,6550 - Office Supplies,6550 - Office Supplies,6320 - Office Supplies
ABC SINGAPORE,6551,6550 - Office Supplies:6551 - Copier Service,6551 - Copier Service,6320 - Office Supplies
ABC SINGAPORE,6552,6550 - Office Supplies:6552 - Miscellaneous,6552 - Miscellaneous,6320 - Office Supplies
ABC SINGAPORE,6553,6550 - Office Supplies:6553 - Stationery,6553 - Stationery,6320 - Office Supplies
ABC SINGAPORE,6555,6555 - Outside Services,6555 - Outside Services,6180 - Contracted Services
ABC SINGAPORE,6560,6560 - Payroll Expenses,6560 - Payroll Expenses,6190 - Payroll Expenses
ABC SINGAPORE,6570,6570 - Skill Development Funds,6570 - Skill Development Funds,6150 - Staff Training and Development
ABC SINGAPORE,6580,6580 - Bad Debts,6580 - Bad Debts,8205 - Bad Debts
ABC SINGAPORE,66900,66900 - Reconciliation Discrepancies,66900 - Reconciliation Discrepancies,8230 - Other Expense
ABC SINGAPORE,6998,6998 - Expenses Suspense,6998 - Expenses Suspense,6995 - Expenses Suspense
ABC SINGAPORE,6999,6999 - Uncategorised Expenses,6999 - Uncategorised Expenses,6995 - Expenses Suspense
ABC SINGAPORE,7010,7010 - Interest Income,7010 - Interest Income,7110 - Interest Income
ABC SINGAPORE,7030,7030 - Other Income,7030 - Other Income,7120 - Other Income
ABC SINGAPORE,7040,7040 - MOF Resilience Package,7040 - MOF Resilience Package,7120 - Other Income
ABC SINGAPORE,6800,6800 - Taxes,6800 - Taxes,8240 - Tax
ABC SINGAPORE,6830,6800 - Taxes:6830 - Corporate,6830 - Corporate,8240 - Tax
ABC SINGAPORE,6850,6800 - Taxes:6850 - Property,6850 - Property,8240 - Tax
ABC SINGAPORE,6860,6800 - Taxes:6860 - Late Lodgement Penalty,6860 - Late Lodgement Penalty,8240 - Tax
ABC SINGAPORE,6870,6870 - Late Payment Fee,6870 - Late Payment Fee,8240 - Tax
ABC SINGAPORE,8010,8010 - Other Expenses,8010 - Other Expenses,8230 - Other Expense
ABC SINGAPORE,8020,8020 - Curr. Exch Loss/(Gain),8020 - Curr. Exch Loss/(Gain),8250 - Exchange Loss/(Gain)
ABC SINGAPORE,8030,8030 - Unclaimed GST,8030 - Unclaimed GST,8240 - Tax
ABC SINGAPORE,8040,8040 - Witholding Tax Penalties,8040 - Witholding Tax Penalties,8240 - Tax
